SignDescription,X_2011NAD83,Y_2011NAD83,MERGE_SRC,Z
W16-7PL / DIAGONAL ARROW LEFT PLAQUE,1196766.570400000084192,869953.301300000050105,TopoDOT_Signs35_usft,172.899699999994482
R3-1 / NO RIGHT TURN SYMBOL,1196766.576300000073388,869953.304000000003725,TopoDOT_Signs35_usft,173.014500000004773
W11-2 / PEDESTRIAN CROSSING,1196766.581400000024587,869953.277099999948405,TopoDOT_Signs35_usft,173.017500000001746
D3-102 / CROSSROADS NAME SIGN,1196766.588200000114739,869953.287999999942258,TopoDOT_Signs35_usft,173.303599999999278
R8-3A / NO PARKING SYMBOL,1196767.388400000054389,870032.868000000016764,TopoDOT_Signs35_usft,172.687399999995250
R8-3A / NO PARKING SYMBOL,1196773.813599999994040,870648.672699999995530,TopoDOT_Signs35_usft,177.173299999994924
I20-201 / PLEASE DON'T DRINK AND DRIVE,1196782.980299999937415,870760.108200000016950,TopoDOT_Signs35_usft,176.750799999994342
W8-1 / BUMP,1196785.756599999964237,868956.599599999957718,TopoDOT_Signs35_usft,149.671700000006240
R3-2 / NO LEFT TURN SYMBOL,1196802.113799999933690,869839.075599999981932,TopoDOT_Signs35_usft,170.568700000003446
J29 / NO STOPS,1196802.567800000077114,869132.995699999970384,TopoDOT_Signs35_usft,154.777100000006612
R2-1 / SPEED LIMIT ______,1196814.846900000004098,894056.559099999954924,TopoDOT_Signs35_usft,237.263099999996484
R7-101 / NO PARKING ANYTIME,1196818.456199999898672,871075.433500000042841,TopoDOT_Signs35_usft,179.451199999995879
R8-3A / NO PARKING SYMBOL,1196827.778399999951944,869544.687999999965541,TopoDOT_Signs35_usft,164.317999999999302
R8-3A / NO PARKING SYMBOL,1196830.564000000013039,869741.639500000048429,TopoDOT_Signs35_usft,168.977799999993294
D3-102 / CROSSROADS NAME SIGN,1196830.648000000044703,869698.131700000027195,TopoDOT_Signs35_usft,168.083100000003469
D3-102 / CROSSROADS NAME SIGN,1196830.660099999979138,869698.085300000035204,TopoDOT_Signs35_usft,168.143200000005891
D3-102 / CROSSROADS NAME SIGN,1196834.150600000051782,869925.773999999975786,TopoDOT_Signs35_usft,171.462400000003981
D3-102 / CROSSROADS NAME SIGN,1196834.154600000008941,869925.787499999976717,TopoDOT_Signs35_usft,171.664499999998952
"R3-6 / LEFT TURN, STRAIGHT ARROWS",1196834.969999999972060,893956.020299999974668,TopoDOT_Signs35_usft,234.922600000005332
R7-102 / NO PARKING ANYTIME (DOUBLE HEADED ARROW),1196834.979300000006333,893956.060999999986961,TopoDOT_Signs35_usft,234.985599999999977
D3-102 / CROSSROADS NAME SIGN,1196839.070999999996275,869830.044899999978952,TopoDOT_Signs35_usft,170.473499999992782
R3-2 / NO LEFT TURN SYMBOL,1196839.090599999995902,869830.038100000005215,TopoDOT_Signs35_usft,170.469599999996717
R8-3A / NO PARKING SYMBOL,1196839.695099999895319,870321.814899999997579,TopoDOT_Signs35_usft,173.769799999994575
R2-1 / SPEED LIMIT ______,1196840.099200000055134,871162.160900000017136,TopoDOT_Signs35_usft,176.549299999998766
I5-6 / BUS STATION (SYMBOL),1196840.611700000008568,870015.706499999971129,TopoDOT_Signs35_usft,172.696599999995669
R8-3A / NO PARKING SYMBOL,1196841.650600000051782,870409.136700000031851,TopoDOT_Signs35_usft,174.657600000005914
R2-1 / SPEED LIMIT ______,1196843.303300000028685,870102.413599999970756,TopoDOT_Signs35_usft,172.900999999998021
R7-108 / RESTRICTED PARKING XXXX TO XXXXX*,1196844.219899999909103,870526.929200000013225,TopoDOT_Signs35_usft,174.783899999994901
R8-3A / NO PARKING SYMBOL,1196844.242899999953806,870526.947200000053272,TopoDOT_Signs35_usft,174.792400000005728
R7-108 / RESTRICTED PARKING XXXX TO XXXXX*,1196845.096700000111014,870449.559200000017881,TopoDOT_Signs35_usft,174.399399999994785
R8-3A / NO PARKING SYMBOL,1196846.125500000081956,869940.716200000024401,TopoDOT_Signs35_usft,171.227499999993597
D3-102 / CROSSROADS NAME SIGN,1196846.161400000099093,869940.720100000035018,TopoDOT_Signs35_usft,171.250100000004750
R8-3A / NO PARKING SYMBOL,1196852.221700000111014,870721.199000000022352,TopoDOT_Signs35_usft,175.238299999997253
D3-301 / STREET NAME SIGN*,1196855.858500000089407,871239.621399999945424,TopoDOT_Signs35_usft,177.026400000002468
D3-102 / CROSSROADS NAME SIGN,1196869.386100000003353,870643.481700000003912,TopoDOT_Signs35_usft,174.178599999999278
D3-102 / CROSSROADS NAME SIGN,1196869.410399999935180,870643.474399999948218,TopoDOT_Signs35_usft,174.126799999998184
I5-6 / BUS STATION (SYMBOL),1196875.226599999936298,871316.472700000042096,TopoDOT_Signs35_usft,176.553899999998976
R8-3A / NO PARKING SYMBOL,1196880.325999999884516,871382.871999999973923,TopoDOT_Signs35_usft,176.497799999997369
"W12-401L / LATERAL, CLEARANCE MARKER (LEFT)",1196883.710800000000745,871213.689999999944121,TopoDOT_Signs35_usft,177.216599999999744
R8-3A / NO PARKING SYMBOL,1196916.093099999940023,871189.767800000030547,TopoDOT_Signs35_usft,176.660900000002584
R7-108 / RESTRICTED PARKING XXXX TO XXXXX*,1196916.105299999937415,871189.755699999979697,TopoDOT_Signs35_usft,176.703500000003260
R8-3A / NO PARKING SYMBOL,1196933.037900000112131,871570.051300000050105,TopoDOT_Signs35_usft,177.296700000006240
R7-107A / NO PARKING BUS STOP SYMBOL WITH TRANSIT LOGO,1196937.874000000068918,893942.322299999999814,TopoDOT_Signs35_usft,230.967199999999139
D3-102 / CROSSROADS NAME SIGN,1196943.080700000049546,871285.220199999981560,TopoDOT_Signs35_usft,176.791800000006333
D3-102 / CROSSROADS NAME SIGN,1196943.081699999980628,871285.210599999991246,TopoDOT_Signs35_usft,176.764899999994668
D3-301 / STREET NAME SIGN*,1196943.083499999949709,871285.214799999957904,TopoDOT_Signs35_usft,176.813099999999395
I5-6 / BUS STATION (SYMBOL),1196948.892599999904633,871362.524399999994785,TopoDOT_Signs35_usft,176.516799999997602
R2-1 / SPEED LIMIT ______,1196962.977799999993294,871415.835700000054203,TopoDOT_Signs35_usft,176.462700000003679
R7-1 / NO PARKING ANYTIME (ARROW),1196963.790700000012293,893822.967900000046939,TopoDOT_Signs35_usft,228.364799999995739
R8-3A / NO PARKING SYMBOL,1197002.865199999883771,871515.724700000020675,TopoDOT_Signs35_usft,175.933199999999488
R3-1 / NO RIGHT TURN SYMBOL,1197004.286599999992177,893781.245200000004843,TopoDOT_Signs35_usft,226.462299999999232
R2-1 / SPEED LIMIT ______,1197006.146900000050664,871778.155499999993481,TopoDOT_Signs35_usft,176.013600000005681
R7-108 / RESTRICTED PARKING XXXX TO XXXXX*,1197014.630200000014156,871577.439400000032037,TopoDOT_Signs35_usft,175.250100000004750
D3-102 / CROSSROADS NAME SIGN,1197045.722999999998137,871880.968100000056438,TopoDOT_Signs35_usft,176.508000000001630
D3-102 / CROSSROADS NAME SIGN,1197045.751799999969080,871880.953100000042468,TopoDOT_Signs35_usft,176.508000000001630
W16-7PR / DIAGONAL ARROW RIGHT PLAQUE,1197058.649699999950826,871954.927299999981187,TopoDOT_Signs35_usft,175.232099999993807
W11-2 / PEDESTRIAN CROSSING,1197058.661599999992177,871954.926899999962188,TopoDOT_Signs35_usft,175.209400000007008
D3-401 / STREET NAME SIGN W/GEORGE HEAD SHIELD,1197062.971700000111014,893713.936699999962002,TopoDOT_Signs35_usft,223.088300000003073
W11A-301 / CROSSWALK (OVERHEAD),1197069.742700000060722,871952.878600000054576,TopoDOT_Signs35_usft,174.617899999997462
D1-201 / 2 DESTINATIONS W/ARROW*,1197072.675000000046566,893713.032000000006519,TopoDOT_Signs35_usft,222.666400000001886
W16-7PR / DIAGONAL ARROW RIGHT PLAQUE,1197073.390499999979511,871943.466699999989942,TopoDOT_Signs35_usft,175.327499999999418
W11-2 / PEDESTRIAN CROSSING,1197073.741500000003725,871943.872899999958463,TopoDOT_Signs35_usft,175.353799999997136
D1-201 / 2 DESTINATIONS W/ARROW*,1197073.887199999997392,893712.585599999991246,TopoDOT_Signs35_usft,222.634900000004563
D11-1 / BIKE ROUTE,1197075.800499999895692,893869.279199999989942,TopoDOT_Signs35_usft,220.265799999993760
J50 / ENTERING LAKE FOREST PARK,1197083.227999999886379,893698.007899999967776,TopoDOT_Signs35_usft,222.351999999998952
R10-11B / NO TURN ON RED,1197090.370499999960884,893773.452200000057928,TopoDOT_Signs35_usft,222.921600000001490
R8-3A / NO PARKING SYMBOL,1197097.546000000089407,871795.080500000040047,TopoDOT_Signs35_usft,174.788499999995111
R3-11 / __BUSES AND CAR POOLS ONLY __ __ AM - __ PM DAY - DAY,1197097.558500000042841,871795.070700000040233,TopoDOT_Signs35_usft,174.788499999995111
R3-17B / BEGIN,1197097.563300000037998,871795.068500000052154,TopoDOT_Signs35_usft,174.789199999999255
J51 / LYON CREEK,1197098.960299999918789,893686.584200000041164,TopoDOT_Signs35_usft,221.207699999999022
D3-301 / STREET NAME SIGN*,1197099.803800000110641,893800.701499999966472,TopoDOT_Signs35_usft,222.410399999993388
D3-301 / STREET NAME SIGN*,1197100.776199999963865,893793.191499999957159,TopoDOT_Signs35_usft,221.998999999996158
D3-301 / STREET NAME SIGN*,1197101.451600000029430,893791.772600000025705,TopoDOT_Signs35_usft,221.834000000002561
R8-3A / NO PARKING SYMBOL,1197131.763499999884516,872090.045599999953993,TopoDOT_Signs35_usft,174.598899999997229
R3-17B / BEGIN,1197131.780299999983981,872089.830799999996088,TopoDOT_Signs35_usft,174.598899999997229
W11-2 / PEDESTRIAN CROSSING,1197131.785600000061095,872089.889800000004470,TopoDOT_Signs35_usft,174.631299999993644
D3-102 / CROSSROADS NAME SIGN,1197145.968200000002980,871920.966600000043400,TopoDOT_Signs35_usft,174.838699999992969
R8-3A / NO PARKING SYMBOL,1197145.975600000005215,871920.955799999996088,TopoDOT_Signs35_usft,174.884300000005169
D3-102 / CROSSROADS NAME SIGN,1197145.978700000094250,871920.942599999951199,TopoDOT_Signs35_usft,174.899099999995087
D3-102 / CROSSROADS NAME SIGN,1197145.986500000115484,871920.956899999990128,TopoDOT_Signs35_usft,174.859400000001187
D3-102 / CROSSROADS NAME SIGN,1197175.064199999906123,871987.147200000006706,TopoDOT_Signs35_usft,175.140499999994063
R9-3 / NO PEDESTRIAN CROSSING,1197176.007599999895319,872002.307400000048801,TopoDOT_Signs35_usft,174.262600000001839
R9-3BR / USE CROSSWALK (ARROW RIGHT),1197176.118000000016764,872002.251799999969080,TopoDOT_Signs35_usft,174.116899999993620
I5-6 / BUS STATION (SYMBOL),1197180.708600000012666,893594.581200000015087,TopoDOT_Signs35_usft,216.974400000006426
R3-11 / __BUSES AND CAR POOLS ONLY __ __ AM - __ PM DAY - DAY,1197207.634899999946356,872060.716400000033900,TopoDOT_Signs35_usft,174.808499999999185
R7-202 / NO PARKING (TIME) TO (TIME)*,1197207.663500000024214,872060.702700000023469,TopoDOT_Signs35_usft,174.812399999995250
R2-1 / SPEED LIMIT ______,1197221.578999999910593,893556.482799999997951,TopoDOT_Signs35_usft,214.649300000004587
J52  / SPEED CHECKED BY RADAR,1197221.585399999981746,893556.477399999974295,TopoDOT_Signs35_usft,214.622099999993225
R8-3A / NO PARKING SYMBOL,1197256.546300000045449,872382.343899999978021,TopoDOT_Signs35_usft,173.276700000002165
R7-108 / RESTRICTED PARKING XXXX TO XXXXX*,1197256.578699999954551,872382.335599999991246,TopoDOT_Signs35_usft,173.276400000002468
I5-6 / BUS STATION (SYMBOL),1197264.001500000013039,872193.321600000024773,TopoDOT_Signs35_usft,173.024699999994482
I5-6 / BUS STATION (SYMBOL),1197286.813300000037998,872453.534499999950640,TopoDOT_Signs35_usft,172.864300000001094
R8-3A / NO PARKING SYMBOL,1197303.803300000028685,872302.617300000041723,TopoDOT_Signs35_usft,173.050600000002305
D3-102 / CROSSROADS NAME SIGN,1197313.619500000029802,872535.405099999974482,TopoDOT_Signs35_usft,172.989000000001397
D3-102 / CROSSROADS NAME SIGN,1197313.630799999926239,872535.431400000001304,TopoDOT_Signs35_usft,173.285499999998137
R2-1 / SPEED LIMIT ______,1197316.246599999954924,872523.133099999977276,TopoDOT_Signs35_usft,173.083400000003166
R3-11 / __BUSES AND CAR POOLS ONLY __ __ AM - __ PM DAY - DAY,1197327.170200000051409,872336.404600000008941,TopoDOT_Signs35_usft,175.091599999999744
R3-702 / RIGHT TURN PERMITTED WITHOUT STOPPING,1197327.177200000034645,872336.414800000027753,TopoDOT_Signs35_usft,175.016799999997602
R2-1 / SPEED LIMIT ______,1197327.190600000089034,872336.407400000025518,TopoDOT_Signs35_usft,175.015199999994365
R4-604 / USE OF COMPRESSION BRAKES PROHIBITED,1197327.404099999926984,893444.384700000053272,TopoDOT_Signs35_usft,209.401299999997718
R7-108 / RESTRICTED PARKING XXXX TO XXXXX*,1197370.039399999892339,872649.137699999962933,TopoDOT_Signs35_usft,172.608699999997043
W1-1R / RIGHT TURN,1197390.601899999892339,872485.751700000022538,TopoDOT_Signs35_usft,173.335099999996601
R7-108 / RESTRICTED PARKING XXXX TO XXXXX*,1197390.615999999921769,872485.749100000015460,TopoDOT_Signs35_usft,173.296000000002095
R7-108 / RESTRICTED PARKING XXXX TO XXXXX*,1197422.164600000018254,872771.936800000024959,TopoDOT_Signs35_usft,172.817999999999302
D3-102 / CROSSROADS NAME SIGN,1197434.858699999982491,872602.267100000055507,TopoDOT_Signs35_usft,172.812399999995250
D3-102 / CROSSROADS NAME SIGN,1197434.861100000096485,872602.250200000009499,TopoDOT_Signs35_usft,172.784599999999045
J35  / U TURN OK,1197459.103399999905378,872762.680500000016764,TopoDOT_Signs35_usft,173.384000000005472
R7-108 / RESTRICTED PARKING XXXX TO XXXXX*,1197470.471099999966100,872885.495499999960884,TopoDOT_Signs35_usft,172.235400000005029
R7-108 / RESTRICTED PARKING XXXX TO XXXXX*,1197502.375500000081956,872744.310399999958463,TopoDOT_Signs35_usft,172.469299999997020
R3-11 / __BUSES AND CAR POOLS ONLY __ __ AM - __ PM DAY - DAY,1197502.387600000016391,872744.307099999976344,TopoDOT_Signs35_usft,172.466300000000047
R7-108 / RESTRICTED PARKING XXXX TO XXXXX*,1197567.750100000062957,872898.135499999974854,TopoDOT_Signs35_usft,171.768800000005285
R2-1 / SPEED LIMIT ______,1197567.759400000097230,872898.134100000024773,TopoDOT_Signs35_usft,171.667100000006030
D3-102 / CROSSROADS NAME SIGN,1197570.747100000036880,873121.185199999948964,TopoDOT_Signs35_usft,171.293399999995017
D3-102 / CROSSROADS NAME SIGN,1197570.751299999887124,873121.194900000002235,TopoDOT_Signs35_usft,171.301999999996042
R3-2 / NO LEFT TURN SYMBOL,1197604.220999999903142,873103.589000000036322,TopoDOT_Signs35_usft,171.986999999993714
J35  / U TURN OK,1197604.226699999999255,873103.601000000024214,TopoDOT_Signs35_usft,171.986999999993714
R7-202 / NO PARKING (TIME) TO (TIME)*,1197614.888899999903515,873224.335100000025705,TopoDOT_Signs35_usft,171.186100000006263
R3-702 / RIGHT TURN PERMITTED WITHOUT STOPPING,1197626.442400000058115,873035.620099999941885,TopoDOT_Signs35_usft,171.313800000003539
R7-108 / RESTRICTED PARKING XXXX TO XXXXX*,1197626.450200000079349,873035.613499999977648,TopoDOT_Signs35_usft,171.244200000001001
R3-11 / __BUSES AND CAR POOLS ONLY __ __ AM - __ PM DAY - DAY,1197626.465799999888986,873035.601299999980256,TopoDOT_Signs35_usft,171.262600000001839
D3-301 / STREET NAME SIGN*,1197660.054900000104681,873330.751900000032037,TopoDOT_Signs35_usft,170.956200000000536
R8-3A / NO PARKING SYMBOL,1197660.081999999936670,873330.765200000023469,TopoDOT_Signs35_usft,170.930200000002515
D3-301 / STREET NAME SIGN*,1197660.083300000056624,873330.767499999958090,TopoDOT_Signs35_usft,170.983999999996740
R7-2 / NO PARKING XXXX TO XXXX*,1197675.640600000042468,873150.611799999955110,TopoDOT_Signs35_usft,170.538199999995413
R7-202 / NO PARKING (TIME) TO (TIME)*,1197710.122399999992922,873447.904699999955483,TopoDOT_Signs35_usft,172.137300000002142
R8-3A / NO PARKING SYMBOL,1197741.972999999998137,873307.118699999991804,TopoDOT_Signs35_usft,170.656300000002375
W1-1R / RIGHT TURN,1197741.974399999948218,873307.117399999988265,TopoDOT_Signs35_usft,170.653000000005704
D3-301 / STREET NAME SIGN*,1197758.401199999963865,873353.947599999955855,TopoDOT_Signs35_usft,171.170700000002398
D3-301 / STREET NAME SIGN*,1197758.407300000078976,873353.957300000009127,TopoDOT_Signs35_usft,171.133600000001024
R7-202 / NO PARKING (TIME) TO (TIME)*,1197759.477200000081211,873563.871700000017881,TopoDOT_Signs35_usft,172.400699999998324
J39  / CURB LANE BUSES ONLY,1197799.000000000000000,873450.035299999988638,TopoDOT_Signs35_usft,171.176999999996042
R7-202 / NO PARKING (TIME) TO (TIME)*,1197799.002700000070035,873450.036700000055134,TopoDOT_Signs35_usft,171.176300000006449
R2-1 / SPEED LIMIT ______,1197806.227699999930337,873673.587500000023283,TopoDOT_Signs35_usft,173.554900000002817
R7-202 / NO PARKING (TIME) TO (TIME)*,1197806.239899999927729,873673.570100000011735,TopoDOT_Signs35_usft,173.493199999997159
l5-6 / BUS STATION (SYMBOL),1197843.663100000005215,873759.479399999952875,TopoDOT_Signs35_usft,174.720600000000559
J41  / RIGHT TURNS PERMITTED,1197859.367099999915808,873591.785999999963678,TopoDOT_Signs35_usft,172.866599999993923
J39  / CURB LANE BUSES ONLY,1197859.377300000051036,873591.805799999972805,TopoDOT_Signs35_usft,172.827199999999721
R7-202 / NO PARKING (TIME) TO (TIME)*,1197859.382299999939278,873591.781500000040978,TopoDOT_Signs35_usft,172.845300000000861
D3-301 / STREET NAME SIGN*,1197862.120300000067800,873834.547499999986030,TopoDOT_Signs35_usft,178.159899999998743
D3-301 / STREET NAME SIGN*,1197862.137000000104308,873834.539699999964796,TopoDOT_Signs35_usft,178.219299999997020
R7-202 / NO PARKING (TIME) TO (TIME)*,1197924.902999999932945,873952.261000000056811,TopoDOT_Signs35_usft,178.201499999995576
W1-1R / RIGHT TURN,1197928.656900000059977,873754.333300000056624,TopoDOT_Signs35_usft,175.371499999993830
R7-202 / NO PARKING (TIME) TO (TIME)*,1197928.664000000106171,873754.335199999972247,TopoDOT_Signs35_usft,175.280599999998230
I5-6 / BUS STATION (SYMBOL),1197943.089600000064820,892870.725300000049174,TopoDOT_Signs35_usft,206.444600000002538
R7-202 / NO PARKING (TIME) TO (TIME)*,1197977.422500000102445,874075.096200000029057,TopoDOT_Signs35_usft,179.759600000004866
D3-301 / STREET NAME SIGN*,1197997.943200000096112,873882.808599999989383,TopoDOT_Signs35_usft,177.123800000001211
D3-301 / STREET NAME SIGN*,1197997.951600000029430,873882.812900000018999,TopoDOT_Signs35_usft,177.123800000001211
I5-6 / BUS STATION (SYMBOL),1197998.230699999956414,892741.959000000031665,TopoDOT_Signs35_usft,205.772400000001653
l5-6 / BUS STATION (SYMBOL),1198009.506400000071153,873959.541699999943376,TopoDOT_Signs35_usft,177.834700000006706
J36  / U-TURN ROUTE NEXT LEFT,1198012.847300000023097,874062.960500000044703,TopoDOT_Signs35_usft,180.207800000003772
R7-202 / NO PARKING (TIME) TO (TIME)*,1198027.605800000019372,874193.050200000056066,TopoDOT_Signs35_usft,181.322899999999208
R7-202 / NO PARKING (TIME) TO (TIME)*,1198028.628500000108033,874005.205599999986589,TopoDOT_Signs35_usft,178.512199999997392
R2-1 / SPEED LIMIT ______,1198028.631599999964237,874005.199299999978393,TopoDOT_Signs35_usft,178.519499999994878
R7-202 / NO PARKING (TIME) TO (TIME)*,1198051.996499999891967,874043.793700000038370,TopoDOT_Signs35_usft,179.980400000000373
J39  / CURB LANE BUSES ONLY,1198052.015399999916553,874043.777099999948405,TopoDOT_Signs35_usft,179.990900000004331
D3-301 / STREET NAME SIGN*,1198079.046000000089407,874314.271999999997206,TopoDOT_Signs35_usft,182.920700000002398
D3-301 / STREET NAME SIGN*,1198079.066899999976158,874314.280400000046939,TopoDOT_Signs35_usft,182.803199999994831
R7-202 / NO PARKING (TIME) TO (TIME)*,1198079.073400000110269,874314.272800000035204,TopoDOT_Signs35_usft,182.989300000001094
J53  / PRIVATE DRIVEWAY,1198086.819600000046194,892716.751099999994040,TopoDOT_Signs35_usft,207.346499999999651
R9-3 / NO PEDESTRIAN CROSSING,1198092.537999999942258,874342.486999999964610,TopoDOT_Signs35_usft,183.181899999995949
R9-3BR / USE CROSSWALK (ARROW RIGHT),1198092.562600000062957,874342.465599999995902,TopoDOT_Signs35_usft,183.157900000005611
